tmsp,country,amount,success,PSP,3D_secured,card,success_txnFee,failure_txnFee,noOfAttempts,Month,Day,Hour,Weekday
2019-01-01 06:52:20,0,163,0,3,1,1,3,1.0,1,1,1,6,5
2019-01-01 06:53:08,0,163,1,3,1,1,3,1.0,2,1,1,6,5
2019-01-01 06:54:51,2,350,1,2,0,1,1,0.5,1,1,1,6,5
2019-01-01 06:56:52,2,374,0,3,0,0,3,1.0,1,1,1,6,5
2019-01-01 06:56:53,2,374,0,2,0,0,1,0.5,2,1,1,6,5
2019-01-01 06:58:23,0,176,0,2,0,2,1,0.5,1,1,1,6,5
2019-01-01 07:01:47,1,218,0,3,1,1,3,1.0,1,1,1,7,5
2019-01-01 07:02:28,1,218,0,3,1,1,3,1.0,2,1,1,7,5
2019-01-01 07:02:39,1,218,1,3,1,1,3,1.0,3,1,1,7,5
2019-01-01 07:05:13,1,243,0,3,0,1,3,1.0,1,1,1,7,5
2019-01-01 07:06:29,0,256,0,1,0,2,5,2.0,1,1,1,7,5
2019-01-01 07:07:34,1,225,0,1,0,0,5,2.0,1,1,1,7,5
2019-01-01 07:08:51,1,53,0,1,0,2,5,2.0,1,1,1,7,5
2019-01-01 07:09:44,1,53,1,3,0,2,3,1.0,2,1,1,7,5
2019-01-01 07:12:05,1,267,0,2,0,1,1,0.5,1,1,1,7,5
2019-01-01 07:13:00,1,267,0,2,0,1,1,0.5,2,1,1,7,5
2019-01-01 07:13:26,1,267,0,3,0,1,3,1.0,3,1,1,7,5
2019-01-01 07:13:28,1,267,0,2,0,1,1,0.5,4,1,1,7,5
2019-01-01 07:13:33,1,267,0,3,0,1,3,1.0,5,1,1,7,5
2019-01-01 07:13:53,1,267,1,3,0,1,3,1.0,6,1,1,7,5
2019-01-01 07:16:28,0,255,0,2,0,2,1,0.5,1,1,1,7,5
2019-01-01 07:17:53,1,216,0,3,0,1,3,1.0,1,1,1,7,5
2019-01-01 07:18:11,1,216,0,2,0,1,1,0.5,2,1,1,7,5
2019-01-01 07:18:22,1,216,0,3,0,1,3,1.0,3,1,1,7,5
2019-01-01 07:19:57,1,125,1,3,0,1,3,1.0,1,1,1,7,5
2019-01-01 07:21:15,1,263,0,3,1,2,3,1.0,1,1,1,7,5
2019-01-01 07:21:52,1,263,0,3,1,2,3,1.0,2,1,1,7,5
2019-01-01 07:22:10,1,263,0,3,1,2,3,1.0,3,1,1,7,5
2019-01-01 07:22:50,1,263,0,2,1,2,1,0.5,4,1,1,7,5
2019-01-01 07:23:20,1,263,0,1,1,2,5,2.0,5,1,1,7,5
2019-01-01 07:23:25,1,263,0,3,1,2,3,1.0,6,1,1,7,5
2019-01-01 07:23:52,1,263,0,2,1,2,1,0.5,7,1,1,7,5
2019-01-01 07:24:12,1,263,1,3,1,2,3,1.0,8,1,1,7,5
2019-01-01 07:26:03,1,450,0,2,0,2,1,0.5,1,1,1,7,5
2019-01-01 07:28:11,1,301,0,3,0,0,3,1.0,1,1,1,7,5
2019-01-01 07:28:27,1,301,0,3,0,0,3,1.0,2,1,1,7,5
2019-01-01 07:31:46,0,271,1,0,0,0,10,5.0,1,1,1,7,5
2019-01-01 07:32:49,1,183,0,2,0,1,1,0.5,1,1,1,7,5
2019-01-01 07:34:54,1,198,0,1,0,2,5,2.0,1,1,1,7,5
2019-01-01 07:36:53,1,19,0,3,0,2,3,1.0,1,1,1,7,5
2019-01-01 07:37:07,1,19,0,3,0,2,3,1.0,2,1,1,7,5
2019-01-01 07:41:32,1,260,0,3,1,2,3,1.0,1,1,1,7,5
2019-01-01 07:41:38,1,260,0,2,1,2,1,0.5,2,1,1,7,5
2019-01-01 07:42:01,1,260,0,1,1,2,5,2.0,3,1,1,7,5
2019-01-01 07:47:48,0,175,1,0,0,1,10,5.0,1,1,1,7,5
2019-01-01 07:49:11,1,214,0,3,0,2,3,1.0,1,1,1,7,5
2019-01-01 07:50:07,1,214,0,3,0,2,3,1.0,2,1,1,7,5
2019-01-01 07:50:39,1,214,0,3,0,2,3,1.0,3,1,1,7,5
2019-01-01 07:50:45,1,214,0,2,0,2,1,0.5,4,1,1,7,5
2019-01-01 07:50:52,1,214,0,3,0,2,3,1.0,5,1,1,7,5
2019-01-01 07:51:26,1,214,0,2,0,2,1,0.5,6,1,1,7,5
2019-01-01 07:51:40,1,214,0,3,0,2,3,1.0,7,1,1,7,5
2019-01-01 07:52:22,1,214,0,2,0,2,1,0.5,8,1,1,7,5
2019-01-01 07:53:02,1,214,0,1,0,2,5,2.0,9,1,1,7,5
2019-01-01 07:53:07,1,84,0,3,1,2,3,1.0,1,1,1,7,5
2019-01-01 07:53:53,1,256,0,3,0,1,3,1.0,1,1,1,7,5
2019-01-01 07:54:31,1,147,0,3,0,1,3,1.0,1,1,1,7,5
2019-01-01 07:55:11,2,368,0,1,1,1,5,2.0,1,1,1,7,5
2019-01-01 07:55:51,1,249,0,2,0,1,1,0.5,1,1,1,7,5
2019-01-01 07:56:24,1,222,0,3,1,1,3,1.0,1,1,1,7,5
2019-01-01 07:57:03,1,72,0,0,0,1,10,5.0,1,1,1,7,5
2019-01-01 07:57:15,2,315,0,2,1,1,1,0.5,1,1,1,7,5
2019-01-01 07:57:26,2,199,0,2,0,2,1,0.5,1,1,1,7,5
2019-01-01 07:58:36,1,273,0,3,0,1,3,1.0,1,1,1,7,5
2019-01-01 07:58:57,1,273,0,2,0,1,1,0.5,2,1,1,7,5
2019-01-01 07:59:00,1,273,0,2,0,1,1,0.5,3,1,1,7,5
2019-01-01 07:59:13,1,273,0,1,0,1,5,2.0,4,1,1,7,5
2019-01-01 07:59:44,1,273,0,2,0,1,1,0.5,5,1,1,7,5
2019-01-01 08:00:26,1,273,1,1,0,1,5,2.0,6,1,1,8,5
2019-01-01 08:01:28,2,162,0,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:01:49,2,162,0,1,0,1,5,2.0,2,1,1,8,5
2019-01-01 08:02:01,2,162,0,3,0,1,3,1.0,3,1,1,8,5
2019-01-01 08:02:09,2,162,0,2,0,1,1,0.5,4,1,1,8,5
2019-01-01 08:02:20,2,162,0,0,0,1,10,5.0,5,1,1,8,5
2019-01-01 08:03:19,2,162,0,3,0,1,3,1.0,6,1,1,8,5
2019-01-01 08:03:49,2,162,0,2,0,1,1,0.5,7,1,1,8,5
2019-01-01 08:04:31,2,162,0,3,0,1,3,1.0,8,1,1,8,5
2019-01-01 08:05:03,2,162,0,1,0,1,5,2.0,9,1,1,8,5
2019-01-01 08:07:03,2,142,0,0,0,1,10,5.0,1,1,1,8,5
2019-01-01 08:07:14,2,142,0,2,0,1,1,0.5,2,1,1,8,5
2019-01-01 08:08:32,2,262,0,3,0,2,3,1.0,1,1,1,8,5
2019-01-01 08:08:49,2,262,0,2,0,2,1,0.5,2,1,1,8,5
2019-01-01 08:09:20,2,262,0,3,0,2,3,1.0,3,1,1,8,5
2019-01-01 08:10:08,2,262,1,3,0,2,3,1.0,4,1,1,8,5
2019-01-01 08:11:28,1,163,0,2,1,0,1,0.5,1,1,1,8,5
2019-01-01 08:11:50,1,163,1,3,1,0,3,1.0,2,1,1,8,5
2019-01-01 08:13:33,1,89,1,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:17:29,0,65,0,3,1,1,3,1.0,1,1,1,8,5
2019-01-01 08:17:30,0,65,1,3,1,1,3,1.0,2,1,1,8,5
2019-01-01 08:19:39,0,44,1,1,0,1,5,2.0,1,1,1,8,5
2019-01-01 08:21:08,1,45,0,2,0,0,1,0.5,1,1,1,8,5
2019-01-01 08:21:49,1,45,1,3,0,0,3,1.0,2,1,1,8,5
2019-01-01 08:27:12,1,169,0,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:27:23,1,169,1,3,0,1,3,1.0,2,1,1,8,5
2019-01-01 08:28:29,1,212,0,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:31:06,1,269,1,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:32:27,1,201,0,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:32:54,1,201,1,3,0,1,3,1.0,2,1,1,8,5
2019-01-01 08:34:45,1,212,0,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:35:30,1,212,0,3,0,1,3,1.0,2,1,1,8,5
2019-01-01 08:36:05,1,212,0,3,0,1,3,1.0,3,1,1,8,5
2019-01-01 08:36:51,1,212,0,3,0,1,3,1.0,4,1,1,8,5
2019-01-01 08:37:21,1,212,0,2,0,1,1,0.5,5,1,1,8,5
2019-01-01 08:37:44,1,212,0,3,0,1,3,1.0,6,1,1,8,5
2019-01-01 08:38:26,1,212,0,1,0,1,5,2.0,7,1,1,8,5
2019-01-01 08:39:27,1,118,1,3,0,2,3,1.0,1,1,1,8,5
2019-01-01 08:41:10,2,229,1,3,1,1,3,1.0,1,1,1,8,5
2019-01-01 08:43:54,0,249,1,3,0,0,3,1.0,1,1,1,8,5
2019-01-01 08:46:27,2,260,0,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:47:37,1,240,0,2,1,2,1,0.5,1,1,1,8,5
2019-01-01 08:47:42,1,240,0,2,1,2,1,0.5,2,1,1,8,5
2019-01-01 08:48:29,1,240,1,3,1,2,3,1.0,3,1,1,8,5
2019-01-01 08:49:53,2,339,0,2,0,1,1,0.5,1,1,1,8,5
2019-01-01 08:50:30,2,339,1,3,0,1,3,1.0,2,1,1,8,5
2019-01-01 08:52:07,1,44,1,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 08:53:16,1,154,1,3,1,2,3,1.0,1,1,1,8,5
2019-01-01 08:55:40,1,156,0,1,0,1,5,2.0,1,1,1,8,5
2019-01-01 08:56:51,1,86,1,3,1,0,3,1.0,1,1,1,8,5
2019-01-01 08:58:41,0,250,1,3,0,1,3,1.0,1,1,1,8,5
2019-01-01 09:00:01,1,258,0,1,0,1,5,2.0,1,1,1,9,5
2019-01-01 09:00:46,1,258,0,3,0,1,3,1.0,2,1,1,9,5
2019-01-01 09:01:03,1,258,1,3,0,1,3,1.0,3,1,1,9,5
2019-01-01 09:02:18,0,293,0,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:02:19,0,293,0,3,0,1,3,1.0,2,1,1,9,5
2019-01-01 09:02:33,0,293,0,3,0,1,3,1.0,3,1,1,9,5
2019-01-01 09:03:02,0,293,0,2,0,1,1,0.5,4,1,1,9,5
2019-01-01 09:05:03,2,390,0,2,0,1,1,0.5,1,1,1,9,5
2019-01-01 09:06:15,1,193,1,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:09:32,2,147,0,3,0,2,3,1.0,1,1,1,9,5
2019-01-01 09:10:37,1,297,0,2,1,1,1,0.5,1,1,1,9,5
2019-01-01 09:11:31,1,297,1,3,1,1,3,1.0,2,1,1,9,5
2019-01-01 09:16:28,1,308,1,3,0,2,3,1.0,1,1,1,9,5
2019-01-01 09:19:37,2,223,0,3,0,2,3,1.0,1,1,1,9,5
2019-01-01 09:19:53,2,223,1,0,0,2,10,5.0,2,1,1,9,5
2019-01-01 09:21:34,2,258,0,1,0,1,5,2.0,1,1,1,9,5
2019-01-01 09:21:41,2,258,0,3,0,1,3,1.0,2,1,1,9,5
2019-01-01 09:21:55,2,258,1,2,0,1,1,0.5,3,1,1,9,5
2019-01-01 09:22:59,1,125,0,2,1,2,1,0.5,1,1,1,9,5
2019-01-01 09:23:34,1,125,0,3,1,2,3,1.0,2,1,1,9,5
2019-01-01 09:24:09,1,125,0,3,1,2,3,1.0,3,1,1,9,5
2019-01-01 09:24:22,1,125,0,3,1,2,3,1.0,4,1,1,9,5
2019-01-01 09:24:44,1,125,0,3,1,2,3,1.0,5,1,1,9,5
2019-01-01 09:24:50,1,125,0,3,1,2,3,1.0,6,1,1,9,5
2019-01-01 09:25:16,1,125,0,1,1,2,5,2.0,7,1,1,9,5
2019-01-01 09:26:34,1,191,0,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:27:14,1,191,0,3,0,1,3,1.0,2,1,1,9,5
2019-01-01 09:27:47,1,191,0,1,0,1,5,2.0,3,1,1,9,5
2019-01-01 09:28:20,1,191,1,3,0,1,3,1.0,4,1,1,9,5
2019-01-01 09:29:24,0,191,1,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:30:52,1,209,1,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:32:58,1,170,0,2,0,0,1,0.5,1,1,1,9,5
2019-01-01 09:33:16,1,170,0,3,0,0,3,1.0,2,1,1,9,5
2019-01-01 09:34:01,1,170,0,1,0,0,5,2.0,3,1,1,9,5
2019-01-01 09:34:43,1,170,0,3,0,0,3,1.0,4,1,1,9,5
2019-01-01 09:34:47,1,170,0,1,0,0,5,2.0,5,1,1,9,5
2019-01-01 09:35:35,1,170,0,3,0,0,3,1.0,6,1,1,9,5
2019-01-01 09:35:38,1,170,0,3,0,0,3,1.0,7,1,1,9,5
2019-01-01 09:36:12,1,170,1,3,0,0,3,1.0,8,1,1,9,5
2019-01-01 09:39:06,1,260,1,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:44:27,1,113,0,3,0,2,3,1.0,1,1,1,9,5
2019-01-01 09:44:59,1,113,0,3,0,2,3,1.0,2,1,1,9,5
2019-01-01 09:45:18,1,113,0,0,0,2,10,5.0,3,1,1,9,5
2019-01-01 09:45:26,1,113,0,2,0,2,1,0.5,4,1,1,9,5
2019-01-01 09:46:30,1,233,0,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:46:46,1,233,0,2,0,1,1,0.5,2,1,1,9,5
2019-01-01 09:48:03,1,488,0,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:48:48,1,488,0,3,0,1,3,1.0,2,1,1,9,5
2019-01-01 09:49:35,1,488,0,2,0,1,1,0.5,3,1,1,9,5
2019-01-01 09:49:41,1,488,0,3,0,1,3,1.0,4,1,1,9,5
2019-01-01 09:51:12,0,304,0,2,0,2,1,0.5,1,1,1,9,5
2019-01-01 09:52:44,1,219,0,2,0,1,1,0.5,1,1,1,9,5
2019-01-01 09:52:48,1,219,0,3,0,1,3,1.0,2,1,1,9,5
2019-01-01 09:53:15,1,219,0,2,0,1,1,0.5,3,1,1,9,5
2019-01-01 09:54:39,1,56,0,3,0,1,3,1.0,1,1,1,9,5
2019-01-01 09:54:53,1,56,0,3,0,1,3,1.0,2,1,1,9,5
2019-01-01 09:55:28,1,56,1,1,0,1,5,2.0,3,1,1,9,5
2019-01-01 09:56:32,2,444,0,2,1,1,1,0.5,1,1,1,9,5
2019-01-01 09:56:57,2,444,0,2,1,1,1,0.5,2,1,1,9,5
2019-01-01 10:00:24,1,189,1,0,0,2,10,5.0,1,1,1,10,5
2019-01-01 10:01:32,1,146,0,3,1,2,3,1.0,1,1,1,10,5
2019-01-01 10:01:50,1,146,1,2,1,2,1,0.5,2,1,1,10,5
2019-01-01 10:03:00,0,198,0,1,0,1,5,2.0,1,1,1,10,5
2019-01-01 10:04:01,1,317,1,3,1,1,3,1.0,1,1,1,10,5
2019-01-01 10:06:11,1,200,0,3,0,0,3,1.0,1,1,1,10,5
2019-01-01 10:06:31,1,200,0,2,0,0,1,0.5,2,1,1,10,5
2019-01-01 10:06:39,1,200,0,3,0,0,3,1.0,3,1,1,10,5
2019-01-01 10:07:18,1,200,0,0,0,0,10,5.0,4,1,1,10,5
2019-01-01 10:07:25,1,200,0,0,0,0,10,5.0,5,1,1,10,5
2019-01-01 10:07:32,1,200,0,3,0,0,3,1.0,6,1,1,10,5
2019-01-01 10:10:01,1,209,0,3,0,1,3,1.0,1,1,1,10,5
2019-01-01 10:10:15,1,209,0,2,0,1,1,0.5,2,1,1,10,5
2019-01-01 10:10:16,1,209,1,0,0,1,10,5.0,3,1,1,10,5
2019-01-01 10:12:06,1,172,0,3,0,2,3,1.0,1,1,1,10,5
2019-01-01 10:14:53,1,206,0,3,0,1,3,1.0,1,1,1,10,5
2019-01-01 10:15:06,1,206,0,3,0,1,3,1.0,2,1,1,10,5
2019-01-01 10:15:51,1,206,1,3,0,1,3,1.0,3,1,1,10,5
2019-01-01 10:17:40,1,69,0,3,0,1,3,1.0,1,1,1,10,5
2019-01-01 10:17:53,1,69,0,3,0,1,3,1.0,2,1,1,10,5
2019-01-01 10:18:05,1,69,0,3,0,1,3,1.0,3,1,1,10,5
2019-01-01 10:18:10,1,69,1,3,0,1,3,1.0,4,1,1,10,5
2019-01-01 10:19:32,1,146,0,1,1,1,5,2.0,1,1,1,10,5
2019-01-01 10:19:48,1,146,1,3,1,1,3,1.0,2,1,1,10,5
2019-01-01 10:20:53,1,220,0,3,1,1,3,1.0,1,1,1,10,5
2019-01-01 10:21:47,1,220,0,1,1,1,5,2.0,2,1,1,10,5
2019-01-01 10:25:47,1,428,0,1,1,1,5,2.0,1,1,1,10,5
2019-01-01 10:28:29,1,185,1,2,0,1,1,0.5,1,1,1,10,5
2019-01-01 10:30:16,1,233,0,3,1,0,3,1.0,1,1,1,10,5
2019-01-01 10:31:02,1,233,0,1,1,0,5,2.0,2,1,1,10,5
2019-01-01 10:31:18,1,233,0,2,1,0,1,0.5,3,1,1,10,5
2019-01-01 10:31:18,1,233,0,3,1,0,3,1.0,4,1,1,10,5
2019-01-01 10:32:09,1,233,0,2,1,0,1,0.5,5,1,1,10,5
2019-01-01 10:33:06,1,233,0,3,1,0,3,1.0,6,1,1,10,5
2019-01-01 10:33:20,1,233,0,3,1,0,3,1.0,7,1,1,10,5
2019-01-01 10:33:33,1,233,1,3,1,0,3,1.0,8,1,1,10,5
2019-01-01 10:34:50,1,235,1,3,0,0,3,1.0,1,1,1,10,5
2019-01-01 10:36:49,0,153,0,3,0,0,3,1.0,1,1,1,10,5
2019-01-01 10:37:41,0,153,0,2,0,0,1,0.5,2,1,1,10,5
2019-01-01 10:38:12,0,153,0,3,0,0,3,1.0,3,1,1,10,5
2019-01-01 10:38:30,0,153,0,2,0,0,1,0.5,4,1,1,10,5
2019-01-01 10:40:43,1,399,0,2,0,1,1,0.5,1,1,1,10,5
2019-01-01 10:41:58,1,215,0,2,1,1,1,0.5,1,1,1,10,5
2019-01-01 10:42:30,1,215,0,3,1,1,3,1.0,2,1,1,10,5
2019-01-01 10:42:47,1,215,0,1,1,1,5,2.0,3,1,1,10,5
2019-01-01 10:46:24,1,192,0,3,0,1,3,1.0,1,1,1,10,5
2019-01-01 10:46:33,1,192,0,2,0,1,1,0.5,2,1,1,10,5
2019-01-01 10:46:53,1,192,0,3,0,1,3,1.0,3,1,1,10,5
2019-01-01 10:47:00,1,192,0,1,0,1,5,2.0,4,1,1,10,5
2019-01-01 10:47:21,1,192,0,2,0,1,1,0.5,5,1,1,10,5
2019-01-01 10:50:04,0,296,0,3,0,1,3,1.0,1,1,1,10,5
2019-01-01 10:50:54,0,296,0,3,0,1,3,1.0,2,1,1,10,5
2019-01-01 10:51:27,0,296,0,1,0,1,5,2.0,3,1,1,10,5
2019-01-01 10:51:40,0,296,0,1,0,1,5,2.0,4,1,1,10,5
2019-01-01 10:52:42,2,238,0,2,0,1,1,0.5,1,1,1,10,5
2019-01-01 10:53:00,2,238,1,3,0,1,3,1.0,2,1,1,10,5
2019-01-01 10:54:06,1,175,0,2,1,1,1,0.5,1,1,1,10,5
2019-01-01 10:54:12,1,175,0,3,1,1,3,1.0,2,1,1,10,5
2019-01-01 10:54:38,1,175,0,3,1,1,3,1.0,3,1,1,10,5
2019-01-01 10:55:11,1,175,0,2,1,1,1,0.5,4,1,1,10,5
2019-01-01 10:55:16,1,175,0,1,1,1,5,2.0,5,1,1,10,5
2019-01-01 11:00:18,1,312,0,2,0,1,1,0.5,1,1,1,11,5
2019-01-01 11:01:26,1,193,0,3,0,1,3,1.0,1,1,1,11,5
2019-01-01 11:01:59,1,193,0,1,0,1,5,2.0,2,1,1,11,5
2019-01-01 11:05:40,1,283,0,3,0,0,3,1.0,1,1,1,11,5
2019-01-01 11:06:05,1,283,0,1,0,0,5,2.0,2,1,1,11,5
2019-01-01 11:06:36,1,283,0,2,0,0,1,0.5,3,1,1,11,5
2019-01-01 11:06:40,1,283,0,0,0,0,10,5.0,4,1,1,11,5
2019-01-01 11:07:25,1,283,0,2,0,0,1,0.5,5,1,1,11,5
2019-01-01 11:07:51,1,283,0,3,0,0,3,1.0,6,1,1,11,5
2019-01-01 11:09:14,1,188,0,3,1,1,3,1.0,1,1,1,11,5
2019-01-01 11:09:28,1,188,1,3,1,1,3,1.0,2,1,1,11,5
2019-01-01 11:10:51,1,74,0,2,0,0,1,0.5,1,1,1,11,5
2019-01-01 11:12:53,1,49,0,1,0,0,5,2.0,1,1,1,11,5
2019-01-01 11:13:37,1,49,1,3,0,0,3,1.0,2,1,1,11,5
2019-01-01 11:15:17,1,165,0,2,0,0,1,0.5,1,1,1,11,5
2019-01-01 11:17:09,1,307,0,3,0,0,3,1.0,1,1,1,11,5
2019-01-01 11:17:35,1,307,1,3,0,0,3,1.0,2,1,1,11,5
2019-01-01 11:18:38,1,306,1,3,0,1,3,1.0,1,1,1,11,5
2019-01-01 11:21:44,0,309,0,3,0,0,3,1.0,1,1,1,11,5
2019-01-01 11:22:49,2,368,0,2,0,1,1,0.5,1,1,1,11,5
2019-01-01 11:25:06,1,252,1,2,0,0,1,0.5,1,1,1,11,5
2019-01-01 11:27:04,1,148,0,2,0,1,1,0.5,1,1,1,11,5
2019-01-01 11:32:44,1,170,0,3,0,2,3,1.0,1,1,1,11,5
2019-01-01 11:33:13,1,170,1,3,0,2,3,1.0,2,1,1,11,5
2019-01-01 11:35:35,0,353,0,3,1,0,3,1.0,1,1,1,11,5
2019-01-01 11:36:12,0,353,1,3,1,0,3,1.0,2,1,1,11,5
2019-01-01 11:37:59,2,6,0,3,0,1,3,1.0,1,1,1,11,5
2019-01-01 11:38:16,2,6,0,2,0,1,1,0.5,2,1,1,11,5
2019-01-01 11:38:51,2,6,0,2,0,1,1,0.5,3,1,1,11,5
2019-01-01 11:39:14,2,6,0,3,0,1,3,1.0,4,1,1,11,5
2019-01-01 11:39:40,2,6,0,0,0,1,10,5.0,5,1,1,11,5
2019-01-01 11:39:46,2,6,0,3,0,1,3,1.0,6,1,1,11,5
2019-01-01 11:41:31,1,110,0,3,0,1,3,1.0,1,1,1,11,5
2019-01-01 11:42:08,1,110,0,3,0,1,3,1.0,2,1,1,11,5
2019-01-01 11:42:16,1,110,0,3,0,1,3,1.0,3,1,1,11,5
2019-01-01 11:43:09,1,110,0,2,0,1,1,0.5,4,1,1,11,5
2019-01-01 11:43:40,1,110,0,3,0,1,3,1.0,5,1,1,11,5
2019-01-01 11:47:22,1,113,0,3,0,1,3,1.0,1,1,1,11,5
2019-01-01 11:50:07,1,248,0,0,0,0,10,5.0,1,1,1,11,5
2019-01-01 11:52:04,1,164,0,2,1,1,1,0.5,1,1,1,11,5
2019-01-01 11:53:06,1,89,0,2,0,2,1,0.5,1,1,1,11,5
2019-01-01 11:53:21,1,89,0,3,0,2,3,1.0,2,1,1,11,5
2019-01-01 11:57:32,1,158,0,3,0,2,3,1.0,1,1,1,11,5
2019-01-01 11:58:00,1,158,0,1,0,2,5,2.0,2,1,1,11,5
2019-01-01 11:58:30,1,158,0,3,0,2,3,1.0,3,1,1,11,5
2019-01-01 11:58:41,1,158,0,3,0,2,3,1.0,4,1,1,11,5
2019-01-01 11:58:47,1,158,0,3,0,2,3,1.0,5,1,1,11,5
2019-01-01 11:59:03,1,158,0,3,0,2,3,1.0,6,1,1,11,5
2019-01-01 11:59:13,1,158,0,3,0,2,3,1.0,7,1,1,11,5
2019-01-01 12:00:04,1,158,0,2,0,2,1,0.5,8,1,1,12,5
2019-01-01 12:00:46,1,158,0,1,0,2,5,2.0,9,1,1,12,5
2019-01-01 12:03:01,1,101,0,3,0,0,3,1.0,1,1,1,12,5
2019-01-01 12:03:50,1,101,0,2,0,0,1,0.5,2,1,1,12,5
2019-01-01 12:05:16,1,328,0,3,0,0,3,1.0,1,1,1,12,5
2019-01-01 12:06:14,1,328,1,3,0,0,3,1.0,2,1,1,12,5
2019-01-01 12:08:46,1,213,1,3,0,1,3,1.0,1,1,1,12,5
2019-01-01 12:10:09,1,356,0,2,0,2,1,0.5,1,1,1,12,5
2019-01-01 12:10:26,1,356,1,3,0,2,3,1.0,2,1,1,12,5
2019-01-01 12:11:32,2,36,0,0,1,2,10,5.0,1,1,1,12,5
2019-01-01 12:11:47,2,36,0,3,1,2,3,1.0,2,1,1,12,5
2019-01-01 12:11:51,2,36,0,3,1,2,3,1.0,3,1,1,12,5
2019-01-01 12:12:05,2,36,0,3,1,2,3,1.0,4,1,1,12,5
2019-01-01 12:12:34,2,36,0,3,1,2,3,1.0,5,1,1,12,5
2019-01-01 12:12:38,2,36,0,2,1,2,1,0.5,6,1,1,12,5
2019-01-01 12:12:55,2,36,1,3,1,2,3,1.0,7,1,1,12,5
2019-01-01 12:16:26,0,162,0,3,1,1,3,1.0,1,1,1,12,5
2019-01-01 12:23:35,1,199,0,3,1,0,3,1.0,1,1,1,12,5
2019-01-01 12:24:18,1,199,0,3,1,0,3,1.0,2,1,1,12,5
2019-01-01 12:24:26,1,199,0,3,1,0,3,1.0,3,1,1,12,5
2019-01-01 12:24:56,1,199,0,3,1,0,3,1.0,4,1,1,12,5
2019-01-01 12:26:21,1,177,0,3,0,2,3,1.0,1,1,1,12,5
2019-01-01 12:27:03,1,177,1,3,0,2,3,1.0,2,1,1,12,5
2019-01-01 12:31:56,1,253,0,3,0,1,3,1.0,1,1,1,12,5
2019-01-01 12:33:42,1,222,0,2,1,2,1,0.5,1,1,1,12,5
2019-01-01 12:33:45,1,222,0,3,1,2,3,1.0,2,1,1,12,5
2019-01-01 12:34:09,1,222,0,1,1,2,5,2.0,3,1,1,12,5
2019-01-01 12:34:13,1,222,1,3,1,2,3,1.0,4,1,1,12,5
2019-01-01 12:36:51,1,168,0,3,0,2,3,1.0,1,1,1,12,5
2019-01-01 12:37:20,1,168,0,3,0,2,3,1.0,2,1,1,12,5
2019-01-01 12:37:36,1,168,0,3,0,2,3,1.0,3,1,1,12,5
2019-01-01 12:37:47,1,168,0,0,0,2,10,5.0,4,1,1,12,5
2019-01-01 12:38:03,1,168,0,3,0,2,3,1.0,5,1,1,12,5
2019-01-01 12:38:09,1,168,0,3,0,2,3,1.0,6,1,1,12,5
2019-01-01 12:38:41,1,168,0,3,0,2,3,1.0,7,1,1,12,5
2019-01-01 12:38:47,1,168,0,3,0,2,3,1.0,8,1,1,12,5
2019-01-01 12:39:24,1,168,0,2,0,2,1,0.5,9,1,1,12,5
2019-01-01 12:40:09,1,254,0,3,0,0,3,1.0,1,1,1,12,5
2019-01-01 12:40:42,2,123,1,3,0,1,3,1.0,1,1,1,12,5
2019-01-01 12:42:06,2,187,0,2,0,2,1,0.5,1,1,1,12,5
2019-01-01 12:42:07,2,187,0,2,0,2,1,0.5,2,1,1,12,5
2019-01-01 12:43:00,2,187,0,3,0,2,3,1.0,3,1,1,12,5
2019-01-01 12:43:24,2,187,1,3,0,2,3,1.0,4,1,1,12,5
2019-01-01 12:45:35,0,288,0,3,1,1,3,1.0,1,1,1,12,5
2019-01-01 12:45:43,0,288,1,3,1,1,3,1.0,2,1,1,12,5
2019-01-01 12:47:19,0,161,0,3,0,1,3,1.0,1,1,1,12,5
2019-01-01 12:47:47,0,161,0,3,0,1,3,1.0,2,1,1,12,5
2019-01-01 12:48:33,0,161,1,3,0,1,3,1.0,3,1,1,12,5
2019-01-01 12:51:01,1,355,0,2,1,1,1,0.5,1,1,1,12,5
2019-01-01 12:52:27,1,263,0,3,1,2,3,1.0,1,1,1,12,5
2019-01-01 12:53:19,1,263,0,2,1,2,1,0.5,2,1,1,12,5
